,id_x_x,device_id_x,transaction_value_x,account_id,ts_millis_x,latitude_x,longitude_x,zip_x,id_x_y,device_id_y,transaction_value_y,ts_millis_y,latitude_y,longitude_y,zip_y,distance,diff_first_second,average,fraud
3308,6.73602077638205e+18,3045.0,60.58,3045.0,1465289683687.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38730492.0,1.5808350030124856,1
3309,6.73602077638205e+18,3045.0,60.58,3045.0,1465289683687.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38721763.0,1.5808350030124856,1
3310,6.73602077638205e+18,3045.0,60.58,3045.0,1465289683687.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,102617.0,1.5808350030124856,0
3311,6.73602077638205e+18,3045.0,60.58,3045.0,1465289683687.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,96712.0,1.5808350030124856,0
3312,6.73602077638205e+18,3045.0,60.58,3045.0,1465289683687.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,85708.0,1.5808350030124856,0
3313,6.73602077638205e+18,3045.0,60.58,3045.0,1465289683687.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,51366.0,1.5808350030124856,0
3336,4.896396349391155e+18,3045.0,176.56,3045.0,1465289727225.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38774030.0,1.5808350030124856,1
3337,4.896396349391155e+18,3045.0,176.56,3045.0,1465289727225.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38765301.0,1.5808350030124856,1
3338,4.896396349391155e+18,3045.0,176.56,3045.0,1465289727225.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,146155.0,1.5808350030124856,0
3339,4.896396349391155e+18,3045.0,176.56,3045.0,1465289727225.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,140250.0,1.5808350030124856,0
3340,4.896396349391155e+18,3045.0,176.56,3045.0,1465289727225.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,129246.0,1.5808350030124856,0
3341,4.896396349391155e+18,3045.0,176.56,3045.0,1465289727225.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,94904.0,1.5808350030124856,0
3342,4.896396349391155e+18,3045.0,176.56,3045.0,1465289727225.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,43538.0,1.5808350030124856,0
3364,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38775108.0,1.5808350030124856,1
3365,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38766379.0,1.5808350030124856,1
3366,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,147233.0,1.5808350030124856,0
3367,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,141328.0,1.5808350030124856,0
3368,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,130324.0,1.5808350030124856,0
3369,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,95982.0,1.5808350030124856,0
3370,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,44616.0,1.5808350030124856,0
3371,6.381117063268297e+18,3045.0,62.35,3045.0,1465289728303.0,42.946709999999996,-71.68763299999999,3045,4.896396349391155e+18,3045.0,176.56,1465289727225.0,42.946709999999996,-71.68763299999999,3045,0.0,1078.0,1.5808350030124856,0
3392,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38788641.0,1.5808350030124856,1
3393,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38779912.0,1.5808350030124856,1
3394,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,160766.0,1.5808350030124856,0
3395,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,154861.0,1.5808350030124856,0
3396,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,143857.0,1.5808350030124856,0
3397,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,109515.0,1.5808350030124856,0
3398,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,58149.0,1.5808350030124856,0
3399,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,4.896396349391155e+18,3045.0,176.56,1465289727225.0,42.946709999999996,-71.68763299999999,3045,0.0,14611.0,1.5808350030124856,0
3400,8.715782078012374e+18,3045.0,137.94,3045.0,1465289741836.0,42.946709999999996,-71.68763299999999,3045,6.381117063268297e+18,3045.0,62.35,1465289728303.0,42.946709999999996,-71.68763299999999,3045,0.0,13533.0,1.5808350030124856,0
3420,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38855205.0,1.5808350030124856,1
3421,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38846476.0,1.5808350030124856,1
3422,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,227330.0,1.5808350030124856,0
3423,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,221425.0,1.5808350030124856,0
3424,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,210421.0,1.5808350030124856,0
3425,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,176079.0,1.5808350030124856,0
3426,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,124713.0,1.5808350030124856,0
3427,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,4.896396349391155e+18,3045.0,176.56,1465289727225.0,42.946709999999996,-71.68763299999999,3045,0.0,81175.0,1.5808350030124856,0
3428,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,6.381117063268297e+18,3045.0,62.35,1465289728303.0,42.946709999999996,-71.68763299999999,3045,0.0,80097.0,1.5808350030124856,0
3429,5.134102946613874e+18,3045.0,120.78,3045.0,1465289808400.0,42.946709999999996,-71.68763299999999,3045,8.715782078012374e+18,3045.0,137.94,1465289741836.0,42.946709999999996,-71.68763299999999,3045,0.0,66564.0,1.5808350030124856,0
3448,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38900770.0,1.5808350030124856,1
3449,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38892041.0,1.5808350030124856,1
3450,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,272895.0,1.5808350030124856,0
3451,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,266990.0,1.5808350030124856,0
3452,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,255986.0,1.5808350030124856,0
3453,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,221644.0,1.5808350030124856,0
3454,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,170278.0,1.5808350030124856,0
3455,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,4.896396349391155e+18,3045.0,176.56,1465289727225.0,42.946709999999996,-71.68763299999999,3045,0.0,126740.0,1.5808350030124856,0
3456,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,6.381117063268297e+18,3045.0,62.35,1465289728303.0,42.946709999999996,-71.68763299999999,3045,0.0,125662.0,1.5808350030124856,0
3457,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,8.715782078012374e+18,3045.0,137.94,1465289741836.0,42.946709999999996,-71.68763299999999,3045,0.0,112129.0,1.5808350030124856,0
3458,6.336381864645469e+18,3045.0,95.63,3045.0,1465289853965.0,42.946709999999996,-71.68763299999999,3045,5.134102946613874e+18,3045.0,120.78,1465289808400.0,42.946709999999996,-71.68763299999999,3045,0.0,45565.0,1.5808350030124856,0
3476,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38903844.0,1.5808350030124856,1
3477,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38895115.0,1.5808350030124856,1
3478,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,275969.0,1.5808350030124856,0
3479,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,270064.0,1.5808350030124856,0
3480,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,259060.0,1.5808350030124856,0
3481,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,224718.0,1.5808350030124856,0
3482,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,173352.0,1.5808350030124856,0
3483,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,4.896396349391155e+18,3045.0,176.56,1465289727225.0,42.946709999999996,-71.68763299999999,3045,0.0,129814.0,1.5808350030124856,0
3484,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,6.381117063268297e+18,3045.0,62.35,1465289728303.0,42.946709999999996,-71.68763299999999,3045,0.0,128736.0,1.5808350030124856,0
3485,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,8.715782078012374e+18,3045.0,137.94,1465289741836.0,42.946709999999996,-71.68763299999999,3045,0.0,115203.0,1.5808350030124856,0
3486,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,5.134102946613874e+18,3045.0,120.78,1465289808400.0,42.946709999999996,-71.68763299999999,3045,0.0,48639.0,1.5808350030124856,0
3487,6.350327799118307e+18,3045.0,44.41,3045.0,1465289857039.0,42.946709999999996,-71.68763299999999,3045,6.336381864645469e+18,3045.0,95.63,1465289853965.0,42.946709999999996,-71.68763299999999,3045,0.0,3074.0,1.5808350030124856,0
3504,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38923267.0,1.5808350030124856,1
3505,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38914538.0,1.5808350030124856,1
3506,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,295392.0,1.5808350030124856,0
3507,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,289487.0,1.5808350030124856,0
3508,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,278483.0,1.5808350030124856,0
3509,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,244141.0,1.5808350030124856,0
3510,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,192775.0,1.5808350030124856,0
3511,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,4.896396349391155e+18,3045.0,176.56,1465289727225.0,42.946709999999996,-71.68763299999999,3045,0.0,149237.0,1.5808350030124856,0
3512,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,6.381117063268297e+18,3045.0,62.35,1465289728303.0,42.946709999999996,-71.68763299999999,3045,0.0,148159.0,1.5808350030124856,0
3513,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,8.715782078012374e+18,3045.0,137.94,1465289741836.0,42.946709999999996,-71.68763299999999,3045,0.0,134626.0,1.5808350030124856,0
3514,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,5.134102946613874e+18,3045.0,120.78,1465289808400.0,42.946709999999996,-71.68763299999999,3045,0.0,68062.0,1.5808350030124856,0
3515,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,6.336381864645469e+18,3045.0,95.63,1465289853965.0,42.946709999999996,-71.68763299999999,3045,0.0,22497.0,1.5808350030124856,0
3516,7.300766647250009e+18,3045.0,40.77,3045.0,1465289876462.0,42.946709999999996,-71.68763299999999,3045,6.350327799118307e+18,3045.0,44.41,1465289857039.0,42.946709999999996,-71.68763299999999,3045,0.0,19423.0,1.5808350030124856,0
3532,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,5.823756473858972e+18,3045.0,96.17,1465250953195.0,42.946709999999996,-71.68763299999999,3045,0.0,38958186.0,1.5808350030124856,1
3533,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,7.317597313659315e+18,3045.0,112.3,1465250961924.0,42.946709999999996,-71.68763299999999,3045,0.0,38949457.0,1.5808350030124856,1
3534,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,9.021630614705815e+18,3045.0,133.21,1465289581070.0,42.946709999999996,-71.68763299999999,3045,0.0,330311.0,1.5808350030124856,0
3535,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,8.959469222154132e+18,3045.0,112.44,1465289586975.0,42.946709999999996,-71.68763299999999,3045,0.0,324406.0,1.5808350030124856,0
3536,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,9.201538374666739e+18,3045.0,124.39,1465289597979.0,42.946709999999996,-71.68763299999999,3045,0.0,313402.0,1.5808350030124856,0
3537,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,7.580745086397537e+18,3045.0,163.04,1465289632321.0,42.946709999999996,-71.68763299999999,3045,0.0,279060.0,1.5808350030124856,0
3538,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,6.73602077638205e+18,3045.0,60.58,1465289683687.0,42.946709999999996,-71.68763299999999,3045,0.0,227694.0,1.5808350030124856,0
3539,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,4.896396349391155e+18,3045.0,176.56,1465289727225.0,42.946709999999996,-71.68763299999999,3045,0.0,184156.0,1.5808350030124856,0
3540,6.81385195334575e+18,3045.0,126.02,3045.0,1465289911381.0,42.946709999999996,-71.68763299999999,3045,6.381117063268297e+18,3045.0,62.35,1465289728303.0,42.946709999999996,-71.68763299999999,3045,0.0,183078.0,1.5808350030124856,0
